id,title,tags,imdbId
2223.0,drive angry,milton is a harden felon who ha broken out of hell intent on find the viciou cult who brutal murder hi daughter and kidnap her babi he join forc with piper a sexi toughasnail waitress with a 69 charger who also seek redempt of her own caught in a deadli race against time milton ha three day to avoid captur aveng hi daughter death and save her babi befor she mercilessli sacrif by the cult fantasi thriller action crime bone carexplos premaritalsex sataniccult driverslicens fingergun backhandslap carjump manpunchingawoman magictrick nicolascag amberheard williamfichtn billyburk davidmors patricklussi one hell of a ride,
2223.0,street fighter: the legend of chun-li,when a teenag chunli wit the kidnap of her father by wealthi crime lord m bison when she grow up she goe into a quest for vengeanc and becom the famou crimefight of the street fighter univers action adventur sciencefict thriller martialart reveng streetfight basedonvideogam kristinkreuk chrisklein nealmcdonough michaelclarkeduncan moonbloodgood andrzejbartkowiak some fight for power some fight for us,
2223.0,the one,a sheriff deputi fight an altern univers version of himself who grow stronger with each altern self he kill action sciencefict thriller dualident jetli jasonstatham carlagugino delroylindo jamesmorrison jameswong steal the power of the univers one by one,
2223.0,the adventures of ford fairlane,ford mr rock n roll detect fairlan is experienc problem and it not with the opposit sex one of them is that all the rock star pay him with drum stick koala bear food processor and bicycl short anoth one of them is that all hi employ that want him to find a girl name zuzu petal get kill whi didnt he becom a fisherman detect instead action comedi thriller crime mysteri rockandrol showbusi rockstar heavymet murder privatedetect andrewdiceclay waynenewton priscillapresley morrisday laurenholli rennyharlin kojak columbo dirti harri wimp,
2223.0,the boat that rocked,the boat that rock is an ensembl comedi where the romanc is between the young peopl of the 60 and pop music it about a band of dj that captiv britain play the music that defin a gener and stand up to a govern that want control of popular cultur via the british broadcast corpor loos base on the event in britain in the 60 when the labour govern of harold wilson want to bring the pirat station under control enough to see the passag of the marin broadcast offenc act on 15 august 1967 drama comedi greatbritain music rock pirateradio swinging60 tomsturridg philipseymourhoffman rhysifan billnighi emmathompson richardcurti on air off shore out of control,
2223.0,traffic,an explor of the unit state of america war on drug from multipl perspect for the new head of the offic of nation drug control polici the war becom person when he discov hi welleduc daughter is abus cocain within their comfort suburban home in mexico a flaw but nobl policeman agre to testifi against a power gener in leagu with a cartel and in san diego a drug kingpin shelter trophi wife must learn her husband ruthless busi after he is arrest endang her luxuri lifestyl thriller drama crime usa warondrug drugtraff drugdeal drugsmuggl addict policeoper unitedstatesmexicobarri addict druglord michaeldougla beniciodeltoro jacobvarga tomásmilián russellgjon stevensoderbergh no one get away clean,
2223.0,indiana jones and the last crusade,when dr henri jone sr suddenli goe miss while pursu the holi grail emin archaeologist indiana must team up with marcu brodi sallah and elsa schneider to follow in hi father footstep and stop the nazi from recov the power of etern life adventur action savingtheworld venic holygrail librari riddl fathersonrelationship whip treasur nazi entrap crusad treasurehunt escap panzer orderofthetemplar archaeologist indianajon archeolog harrisonford seanconneri denholmelliott alisondoodi johnrhysdavi stevenspielberg the man with the hat is back and thi time he bring hi dad,
2223.0,anna karenina,trap in a loveless marriag aristocrat anna karenina enter into a lifechang affair with the affluent count vronski drama romanc basedonnovel stpetersburgrussia highsocieti imperialrussia tragicdeath 19thcenturi keiraknightley judelaw aarontaylorjohnson kellymacdonald matthewmacfadyen joewright an epic stori of love,
2223.0,chappie,everi child come into the world full of promis and none more so than chappi he is gift special a prodigi like ani child chappi will come under the influenc of hi surroundingssom good some badand he will reli on hi heart and soul to find hi way in the world and becom hi own man but there one thing that make chappi differ from ani one els he is a robot crime action sciencefict artificialintellig android robot nearfutur robotcop sharltocopley devpatel ninja yolandiviss josepablocantillo neillblomkamp i am conscious i am aliv i am chappi,
2223.0,the bone collector,rooki cop amelia donaghi reluctantli team with lincoln rhyme formerli the depart top homicid detect but now paralyz as a result of a spinal injuri to catch a grisli serial killer dub the bone collector the murder special signatur is to leav tantal clue base on the grim remain of hi crime drama mysteri thriller crime parapleg investig psychopath denzelwashington angelinajoli queenlatifah michaelrook michaelmcglon phillipnoyc serial killer vs forens geniu,
2223.0,three kings,a group of american soldier station in iraq at the end of the gulf war find a map they believ will take them to a huge cach of stolen kuwaiti gold hidden near their base and they embark on a secret mission that destin to chang everyth action adventur comedi gold gulfwar threek iraq kuwait rescu interracialrelationship treasuremap soldier ussoldi goldtheft persiangulf emergencysurgeri minefield georgeclooney markwahlberg icecub spikejonz cliffcurti davidorussel it good to be king,
2223.0,child 44,set in stalinera soviet union a disgrac mgb agent is dispatch to investig a seri of child murder a case that begin to connect with the veri top of parti leadership crime thriller basedonnovel sovietunion russian murder serialkil militari childmurd stalin 1950 tomhardi garyoldman noomirapac joelkinnaman paddyconsidin danielespinosa how do you find a killer who doesnt exist,
2223.0,rat race,in an ensembl film about easi money greed manipul and bad drive a la vega casino tycoon entertain hi wealthiest high roller a group that will bet on anyth by pit six ordinari peopl against each other in a wild dash for 2 million jam into a locker hundr of mile away the tycoon and hi wealthi friend monitor each racer everi move to keep track of their favorit the onli rule in thi race is that there are no rule adventur comedi casino run preisgeld millionair roadmovi cubagoodingjr sethgreen whoopigoldberg breckinmey amysmart jerryzuck 563 mile 9 peopl 2 million 1001 problem,
2223.0,k-pax,prot is a patient at a mental hospit who claim to be from a far away planet hi psychiatrist tri to help him onli to begin to doubt hi own explan drama sciencefict robberi dream hypnosi investig murder alien hospit planet patient medic psychiatrist scienc claim doubt mental help jeffbridg kevinspacey marymccormack alfrewoodard ajaynaidu iainsoftley chang the way you look at the world,
